,mean,std
042420,-0.03759984157398823,0.0238184087693515
089140,-0.014968410793833506,0.035480399019924946
126870,0.18192196381908216,0.044136164303143224
214870,-0.0603188812807665,0.028403062331381495
144960,-0.27925270707573124,0.02837473502414926
900100,0.09682994034604417,0.06184753975087671
020400,0.17723288492827277,0.045005704230629544
045390,0.8425348429285009,0.06713360313978187
290120,1.4019699729958075,0.08979484263697388
078600,0.16554332114143672,0.04260073533646796
096350,0.6277766488123746,0.05409518618575829
099410,0.07111419421295764,0.03486934298865785
281740,0.02081346735135369,0.004696976555503399
088130,-0.1503849937590458,0.024185829473912398
228340,0.055296126817371394,0.03220590985635813
104460,0.15377897079885683,0.022930470185906826
110990,-0.5002386659375241,0.028808066860534526
214680,-0.07880664493955475,0.03303325719892521
033430,-0.09570287229197091,0.03948382411241965
050120,-0.06345655243316237,0.04898924668744266
238120,0.11268351961505056,0.04452119951908148
041920,-0.14358284168321858,0.03199870134346286
065650,0.026928503785071004,0.04121196486626208
021880,-0.17157010752232288,0.023179002268161976
059210,0.0014440025801887393,0.039165745735039524
080160,-0.05722874353085666,0.028058370598133493
201490,-0.1018401310302124,0.029388417728364834
206640,-0.1780955828450739,0.02551645156319145
100120,-0.05359116002975789,0.02652390443825516
251630,-0.30823988830922794,0.03690668683598871
033560,-0.16956949359003706,0.024793004910503104
121800,-0.2635694002442223,0.06164217814770579
141000,-0.263602512004413,0.026075400581076123
082920,-0.11627790201056466,0.020692400442587428
032850,-0.004493812904982576,0.026477651678762395
072950,0.050280276255265016,0.03250468129401134
014970,0.09791595332622953,0.05101150253151049
225190,-0.13056553618039354,0.013591104000950403
065570,-0.1946362408586927,0.014909471819681372
032280,0.027477323239908084,0.0280137115024341
002290,0.0977407708788266,0.027847262399375253
037460,0.1666125293752566,0.043064103751861746
032750,-0.07885371481587239,0.0274415165420597
046390,0.07317231994979616,0.029862052411807782
091580,0.2878881230034865,0.04118415780379961
089980,0.01854119926569658,0.032104591576484404
038070,0.01181859287187446,0.028957547687592084
018680,-0.21386417849399894,0.03079169954451953
015750,-0.18999024384067748,0.023985470701368087
017510,0.28156142090758685,0.06269251652204616
066910,-0.16769475928791322,0.026029080852032684
084180,0.1323830726517061,0.02460977533634466
058530,0.1758945542673262,0.047491784236950135
025870,-0.025161684747155293,0.03085218289115538
215600,0.010745229958986717,0.04680225481334325
307180,0.05964936307009394,0.006163271826066887
101240,-0.07253786578382576,0.01691342685657024
013990,-0.1432984703305032,0.024955905975651338
058220,0.10404441808925541,0.04602699342663299
052710,-0.34302832192478755,0.03738374746992338
092040,0.22855643366163875,0.0406332862729899
038880,-0.08332230521132027,0.0220297244444929
290740,-0.32407045304704757,0.03409088944767059
174900,-0.10550800783850395,0.04302405322660362
288620,0.031859159685566775,0.06708090401980193
088800,0.07290419551483275,0.035042917993068086
028300,0.43730486832638954,0.05322260446267758
064510,0.6087829165448083,0.07841474573209858
073540,0.035081043189886654,0.027017209179638485
083500,-0.18361120662587788,0.02813258692359344
273060,0.009498442191890935,0.008294010986551479
183490,0.3220022625003712,0.03707304155742511
170920,-0.08838755078622648,0.03727635039426819
019590,0.26500271586132723,0.02586193377881376
179290,-1.8297584116583037,0.045442167588597204
032790,0.02976122055726135,0.04586924575866525
115960,-0.06696045069968151,0.030190435707780617
036000,-0.1631360901158449,0.03404291251651659
053280,-0.036118200820833155,0.01913934818332822
046120,0.27317383736950424,0.06074712668489946
065500,0.004313142637198051,0.044706308435528856
057680,-0.41800829172184095,0.04944162660979954
052770,-0.579863963418788,0.05634820890805013
073560,-0.14796298195893418,0.017870950852776065
066590,0.2907017701783949,0.04961714137559454
012620,-0.012198621475495578,0.01966003687074751
086390,-0.03344966520760677,0.030933677080476202
263770,0.6843639218045362,0.0828318893677821
067920,0.012294516395909855,0.01866160505354043
044960,-0.1148400085536749,0.01639734399329537
088390,-0.15673946953352152,0.03423031607989083
264850,0.031025360267444527,0.00551197960624431
091120,0.029903165740725175,0.029312273590001933
060150,-0.026277856650854355,0.022395362139110222
216050,-0.10473240892537117,0.03119757844280789
115310,-0.08381571480730397,0.010121221051096578
039290,-0.03955249926762854,0.03341343843704634
234920,0.1170044794952945,0.021305697856734675
040420,-0.028848378761120817,0.00579640069933273
090470,-0.45885933624605235,0.028180753090847766
052670,-0.010851597798199577,0.022351553747006682
239340,0.020059039899749716,0.004571613204171202
228760,0.4033380145744401,0.04640065120050745
043610,0.05907867366757998,0.032964101372754157
111820,-0.24643025554494172,0.031020726134452788
094850,-0.11107564593662396,0.021810625417182882
071850,-0.02614811526798361,0.04227514310608686
258790,0.017373815289422986,0.006510392348485166
115500,0.1015962016604573,0.04645546913888601
025880,0.10344170110065523,0.04410287812938376
047770,0.04735213983062595,0.03530592252497805
080530,0.2879074640117162,0.03307883378428767
078650,-0.020415124532938554,0.028672272880981016
049430,-0.09458854938623158,0.01224859121463057
041960,-0.18665420143664244,0.032675436442570004
033290,-0.01598747072163039,0.02683995229720648
056360,-0.012620713904633795,0.02720475819309264
200130,-0.17163984292118933,0.024115015546680812
311270,0.0,0.0
219130,-0.14504784010393557,0.024151573791177737
191420,-0.0449040294900753,0.044639895382106165
131970,0.18784975113665647,0.03415306134306965
079970,-0.056318831863486074,0.04777355110964096
033830,-0.01857141403064976,0.025081485442600356
043200,-0.11347880764729232,0.02502301637592526
047310,0.07122641577983156,0.03242076254219123
038950,-0.11407204431357161,0.022535804810674
225590,-0.09683903043176742,0.03378742118345372
068050,-0.0013343897925435185,0.03184115792195261
222110,-0.09479106091266498,0.030430242819540734
093380,0.05032387479500412,0.030988356505638998
002230,-0.022079944665623626,0.021186841206976607
067310,-0.1190326453988015,0.021244049471070402
013030,-0.08502186059832267,0.029414642331849063
039340,0.03334649623559277,0.022330358833285102
256840,0.017473543514312517,0.004637449848668136
017890,0.03828555096866083,0.02527455935828125
080720,-0.2677609219712736,0.04693005075977632
025770,-0.06705879660591164,0.02876126559685302
037230,-0.007920373836468807,0.03289730472158865
030520,-0.10588471124826104,0.02301042879306878
002680,0.1759717720764687,0.0421523287378757
170030,-0.15856134540706143,0.01799300457420386
011080,-0.18564396729895286,0.026815595371844598
028080,-0.17453903971614163,0.019008716287803342
211270,-0.09785140894081526,0.01889992879122072
299170,-0.04367159760403274,0.0053178679457837
950170,-0.41874164770690303,0.03940521205841843
021320,0.020702109407366994,0.04049134761881829
036670,-0.004450539423217038,0.027160336908883698
151860,-0.08476162713654362,0.02071711205149036
104200,-0.11564497814559735,0.021909896186977154
184230,-0.20106778772090153,0.03645187152197345
178920,-0.09791151367528948,0.030668784932866896
052260,-0.050741406823751785,0.03110619531234467
289080,-0.5875298383357486,0.04389784277695554
063080,-0.17473446514050267,0.029086284501051267
053950,0.2301746741594354,0.025016311652222845
024910,-0.07762724865466294,0.045492986472049766
121440,-0.13471185954057385,0.017807275746033684
204020,-0.4599093152741224,0.04274770899540221
049080,-0.169815290992368,0.02438151232832171
121600,0.02165326046269684,0.03686635270917685
082660,0.14612025294712883,0.043153014455185566
111710,1.7629360821253086,0.1055045832903382
041140,-0.24499958285455495,0.029813516962870365
194700,-0.7043809427348104,0.03505177506271729
065560,0.07328517005902291,0.030906460762949135
039560,0.045613146491146894,0.028091813519039197
068240,0.04088040506999182,0.03414361831324705
104040,0.0061243422530642974,0.036092432718325296
005710,-0.1416353501795009,0.015319725752945003
290380,0.7013156927347662,0.07968379213344132
025950,0.011770936632083614,0.05067776519769848
032960,0.0034094301968709143,0.017762715477999274
073190,0.04729677006491961,0.020795489537747895
134580,0.0015457845137107525,0.048858013897053645
113810,-0.2828293587176716,0.051554358099812236
043360,-0.07616651393408168,0.018682753379338543
068930,0.06402665723129293,0.015677461324391424
187220,0.04377018123683218,0.03487694478548753
171010,-0.07861606904510986,0.028983325707607806
033600,0.0038577123495815145,0.06484813592375188
141080,0.24159420636379816,0.04515174488122448
090360,0.17764184967694166,0.03738091375090311
012700,-0.039001118590434314,0.01596991563589117
277070,-0.5684058097214115,0.03375175167814692
147760,-0.2686012184568648,0.03428062012196503
100590,3.826234055324915,0.12449720210336733
086900,0.13412980209308503,0.032135417399675806
078160,-0.11694904870023848,0.038921235871045616
140410,0.39855922960154877,0.03360898346978741
100030,-0.044990077771317284,0.0171918431492715
087260,-0.17822922993994034,0.03299206029336709
064550,0.005544728487049049,0.0411959047854486
044480,0.11909162864391025,0.038895240888087226
019010,0.1727382966359361,0.01642721667428513
177350,-0.15545517774243545,0.030437754842403034
250000,-0.2801908358505161,0.03005740809641898
014100,-0.04788803374132465,0.03312870770755797
014470,-0.14633227946889213,0.02283982692780226
064480,-0.23809510418387742,0.03287430976118055
263920,0.5066400141449624,0.052977747987132146
238200,-9.759070418836707,0.06346290324212232
143240,-0.03939360856856817,0.023424566220671867
111870,0.34785407018137265,0.06707551154259409
054090,-0.006547408517999308,0.028295389910792678
024950,-0.12304756307433382,0.01950454052227332
017480,0.13515274944993216,0.04570192912326774
006730,-0.09643880836301906,0.025594666191064794
079650,0.033212512886964134,0.04233112413311461
140070,-0.05677760582201047,0.022598780641762056
045300,0.041312141332991395,0.030228860669357423
049180,0.10895930786935855,0.05488037684191437
035610,-0.058679797141439526,0.02267726279179125
020710,-0.00410490789506727,0.027856774274588242
065350,-0.17314118152552885,0.0269356247155843
056000,0.00022625821609721221,0.032396913710971836
222420,-0.11021717822345943,0.04080598074393424
099320,-0.17047468452374367,0.029268299101836173
049960,-0.10471834111291428,0.02880918835326335
115530,0.09785801533627235,0.027692849810781954
036010,-0.11655842273688884,0.032487570563491074
013310,-0.19992278349924186,0.032354841318974606
059120,-0.17801679840905432,0.03206813696798619
067160,0.3783957135141196,0.04121818977473613
196300,-0.2017746983105765,0.036740837459700096
900080,-0.19166356195893638,0.025136244451023547
056190,-0.026211206570465044,0.02016266064732003
160600,-0.04292040476396022,0.021926062659350775
041510,0.21001294898004472,0.028853556829560784
054630,-0.08290617891397106,0.04245372051266218
298380,7.285644927690288,0.13762743610269354
003800,-0.1908960967350995,0.019745467442480076
039230,0.08280402165255488,0.04637551027726811
072990,-0.009088355981484355,0.02692895120859856
101400,0.08059743708949348,0.045552340578180764
096870,-0.036200062142817784,0.038223116343793696
061970,0.3428175705998051,0.06350050461344524
037950,0.000828923322887668,0.03799326490509807
123040,-0.03870805182200957,0.031967138167595326
036180,0.16346305026509206,0.03809780373299175
122640,-0.35763559836856473,0.03920841489464919
067170,0.005907777409390082,0.024768133927800272
173130,0.5925946133498269,0.051241174777338805
067900,0.0737528356840777,0.03098226845379606
104830,-0.16238243648672368,0.024384642523471715
030530,-0.30653200662022284,0.02233354960704127
008370,-0.03747372728579355,0.024185651193782357
196700,0.02985599572152257,0.04104207421839602
069080,-0.18469010793554294,0.03580625324954764
044340,0.07999300153186854,0.03390897013971726
112040,-0.19787372015610938,0.03827077484731466
097800,0.15331416124838798,0.0471122567223925
215090,0.04968529562412395,0.04947998857469542
264450,0.19025258539413673,0.027790740494667742
078070,0.07342383900628291,0.017373159835318654
178780,-0.005061451099698545,0.04666699198607207
179900,0.016055243960457682,0.038536310226792464
263050,4.232961034289481,0.13094695900350606
039020,-0.013730825473277303,0.030141326490424364
302430,-1.0589145386428946,0.09362757575458047
073490,0.11350829589665955,0.03572279566387599
054210,-0.044709587226497274,0.037603024072551554
036260,0.1424620808880384,0.03783014496512368
115610,-0.07488836963217514,0.033290120311090514
086890,-0.05850964888192509,0.038456147062397486
052190,-0.4054565397163975,0.041427912711039475
033230,-0.17737181145543401,0.01898212850978071
049070,0.0492091142373405,0.020035830423752867
049630,-0.006930424085289909,0.06475090655206045
022220,-0.06594715072372011,0.025399874187309122
096690,-0.34604246348147305,0.05162671616142304
026040,0.08012332915644607,0.0442699798678113
058420,-0.2145520737696472,0.04199699163431833
089790,0.04935106103108627,0.030842453817194228
041590,-0.2629769096105058,0.02897173062602404
101730,-0.20472928377485686,0.037634034766651794
263860,-0.04811978756028968,0.027986994881045262
303030,-0.001237980920766324,0.005969111327830945
204840,0.10004440067537708,0.04521799113453789
086060,-0.003679422651612445,0.03332157903343724
036890,-0.07613631787835957,0.03590370090598579
050110,-0.14567312466099153,0.024707155514492964
024880,-0.0350841867914819,0.023624802503352058
052400,0.005828961419201972,0.038793351463779505
046070,-0.07887147243514363,0.021064665516314644
121850,-0.3175980365429897,0.03764859584886488
043590,-0.16490838575809894,0.05211604090267719
139670,-0.07976685295373362,0.025552397041136547
065130,0.07415097845581502,0.03416531310617692
051360,-0.05004462360295238,0.017942420283277034
117730,-1.5476780617593218,0.03310980143296205
064760,-0.21930105644229972,0.030069301109197977
130740,0.06192699208367959,0.03232731565702694
046210,-0.18120261157392695,0.039416183267138805
034230,-0.02029408052524688,0.031508880932448524
208340,1.0044690992574425,0.049800496547977635
177830,-0.022643734246214117,0.03919538231937817
140860,0.15302246966467783,0.026131477615572794
119500,0.03953498670202213,0.03326051836973745
141020,0.25991989245480035,0.03567262847776319
053610,-0.16350013463924154,0.022683151647689005
128660,0.06119989910366682,0.03332671757207149
161580,-0.1630279951770674,0.027359812780483817
284620,0.014054877210080733,0.00529811176975343
291210,0.013701864982270696,0.004085809860821593
023760,-0.0004916282557115756,0.011192548136710353
221610,-0.1310458088417214,0.024583360359616203
046110,-0.07136590978519168,0.026313005551985392
123840,-0.22996654938701092,0.039377500399299326
265920,0.01923188275715214,0.004206217326715027
008800,0.07137685532961384,0.060843032349857024
145020,-0.10651038638489245,0.031440886656891355
037440,0.044569107924196626,0.030851469823157625
241520,-0.04663018965100871,0.03749831749808857
276920,0.05208339547361295,0.012385860821341507
099220,0.08138862451504628,0.04443240950971919
307070,0.0008401484127673609,0.004264511892600139
057500,-0.2150305458206097,0.026416181774287704
036490,-0.04715418186698452,0.02239523506246998
038340,0.0,0.0
073570,0.12931138975045042,0.044987081733461866
079940,0.07726747606195042,0.030007446495190243
217730,0.352718917075881,0.04517673359160294
039240,0.04784847413760033,0.03178189364219497
215000,-0.11255782125592702,0.012358210175188015
267320,0.014193227852172878,0.006341581177634936
043650,-0.12341957245940063,0.016873656136309326
006050,0.2390265568682926,0.04620484067574516
204620,-0.042261657416964214,0.03231563881497002
019660,0.20146797144666187,0.04319778786184658
242040,-0.14697794574311693,0.020578203603989136
138610,0.14848132162419736,0.0524268055395715
225570,-0.13794168929747896,0.03558536099726408
144510,0.06689317903140234,0.04627893675593336
036480,0.35672072160991086,0.056751866871086125
108380,0.029744876916199935,0.02736327174219796
140520,-0.09849060310836738,0.03335572297152989
131220,-0.018020898401089055,0.024897179925338027
077360,-0.21990609067383698,0.016554771128902884
090410,0.04586476224887906,0.03061185308149397
263600,-0.28762064404606813,0.02675691192473521
005160,-0.17948818017067988,0.017492621472877445
086450,-0.012600145160283108,0.022259311222867804
005290,-0.3922493110508134,0.03476734075398182
078590,0.3585523661856892,0.05024708241738662
109740,-0.1226708754268883,0.03281163380740312
196450,0.31908171875409874,0.06521688708426182
131180,-0.07376942648967644,0.02351375010430797
171120,-0.13028484155587602,0.02835550009195283
067730,-0.05573871936676532,0.03222345891071466
082800,0.3098304019585804,0.060462436780694545
042500,-0.01714630549464041,0.022180258393010608
215200,0.4111382717987982,0.038725249496166285
241770,-0.4089294923242416,0.028982227935312844
006920,0.031264506120819636,0.03890124995782632
310200,0.4396381508756042,0.0013402440524509418
207760,-0.07331601479696107,0.033806279132321204
064520,-0.4257649240366027,0.038393414331899696
032980,0.08880676536051624,0.048900839970618885
148140,0.1144351588844372,0.0334448396993116
083650,0.06315376008827606,0.05102748043016764
073640,0.4260038958748912,0.046679666333499216
027580,0.03325716268427736,0.03383374339300655
263810,-0.1023393139646819,0.04122051594992172
042600,-0.23085105015978727,0.02087257236728842
019770,0.022802073925588646,0.039769846558390276
093920,-0.2111344374026835,0.018008725949613898
122690,-0.2168077242869635,0.040376170284924344
065710,-0.02908680305479077,0.0323139851692111
043260,0.034495225216847315,0.03650513717346966
208370,-0.21075656003553947,0.043625310444456875
068760,0.10620560449387906,0.04397590555375114
050960,-0.10837563363695374,0.01626243808966119
094840,0.0635990288750187,0.02023781663315961
115570,-0.01326094533220664,0.01409608706951094
253450,0.19859443042123498,0.03327617877731171
025320,-0.1596693569439663,0.03794066764988369
017000,-0.09163456423519577,0.03178263642568179
066790,-0.07980242209044133,0.03406327354036869
264660,-0.16187460524925446,0.030730875820852835
096530,-0.2758747021414517,0.0230697623874906
246720,-0.24889109123693454,0.041105305842932045
067390,-0.2155973359723542,0.029201128465092964
154030,0.2207091513989377,0.05814305758661398
227610,0.26269768713077346,0.03867603335114391
123010,0.03990107868407722,0.03271634979963497
226350,-0.16662633763246393,0.05530591575617426
078860,-0.06710703062012396,0.023117644871140996
185490,-0.036490509265802745,0.04272676317403551
175250,-0.3986220173588272,0.052425803491034026
052460,-0.02486863498594117,0.03689318485673117
038680,-0.08614459208656895,0.023710079673753246
073070,0.5206242108605124,0.05888648505290925
041910,-0.09012803207731364,0.038172557327000096
195990,-0.060966839258005265,0.04553864654568365
138360,0.08133788321302766,0.050822883698616324
239610,0.1710299792078328,0.036308048067725925
044780,-0.048868440266795106,0.022571274760738464
038110,-0.07906990582270607,0.04231385409043319
054940,-0.006617098403305604,0.026804166975395234
217820,-0.15946380626984974,0.03965645508429117
083310,-0.31365525298567776,0.0247536324295199
090740,0.21253132053545842,0.03955533310833866
082210,-0.1310154494959409,0.024054363080615697
122990,0.06711491818275427,0.02524578038856451
232140,-0.3565125112705187,0.031935293511852716
114630,-0.10277014510161808,0.015479489788759598
072470,-0.006011295273041974,0.030237632942491047
153490,-0.13352333368230593,0.02353081488871322
101170,0.04041129409210321,0.040303749241392656
192390,0.03900796896954073,0.024478294845726924
089850,-0.23678847493244387,0.025607863589036186
024800,-0.1241113830004404,0.030662018778105194
272290,-0.2813230830866442,0.02916774906032645
258610,-0.11759306416840318,0.02879675599049213
065440,-0.1057820378358193,0.0386625793146407
223310,0.0007103023127120999,0.043004803997991746
094190,0.12802419750472468,0.031793929130173794
119610,-0.13851358978274622,0.02690312904863666
108790,-0.2208372896879553,0.020428350869321866
051370,-0.5003560674405556,0.03950223000398618
058450,0.012886356697883275,0.05929907128806264
065530,0.2946162085676885,0.04150628641863407
217190,-0.17556525011662766,0.04122429557392253
072520,0.21874186881333987,0.0519382700878713
122310,-0.3789567352497032,0.03801623115851521
187420,-0.09865041498622407,0.03482460466109644
033100,0.34095748723920155,0.06460565810642784
033320,-0.18951376104630402,0.03285535897139344
082270,-0.004760324840001493,0.03642817491249203
044060,0.12205833397649526,0.04934174205591479
114570,-0.17781741328689812,0.03861698240638628
047820,0.14962792955568524,0.03320821467387683
043290,-0.1341923115954469,0.02236889006061022
093320,0.2723828003040505,0.030448032877720653
105330,-0.12322387093671099,0.023518439198858623
033110,-0.37416552044030865,0.06361781377993088
078940,0.33671820560533483,0.046804373970572695
104540,-0.23014916112462463,0.028094518063332796
036690,-0.15974992705952387,0.0304874325106697
089890,0.3725221705935431,0.04138148954033241
222040,-0.04821727750537017,0.03751242806440334
241710,0.055833319113244836,0.03379608941364747
029960,0.18022063992285353,0.025293869287892668
052330,-0.043586043745561194,0.0214717680806149
115180,-0.09935594322275253,0.03887412170624851
016600,-0.12083718569139693,0.03086212748208505
900250,-0.2637954094786023,0.02881322445771664
182690,-0.1879202419267407,0.04609593974715856
104480,0.20109020897574015,0.034589675915955465
081150,0.38053326021315137,0.06147258934648503
049120,-0.12643057540956668,0.03709862240155435
131760,-0.29278490063971335,0.03619049401529186
087010,-0.05069932702437606,0.03797217205067585
056730,0.10507121643155413,0.049438656723571055
023900,0.20831108977821,0.0409642992049018
051380,0.046430113312568105,0.020950399979690528
054340,-0.37758098833317316,0.05695835101422675
031980,-0.2562146915143299,0.030414453232245373
087600,-0.1556205986174597,0.03295603941052983
106080,-0.38560475025890356,0.04383063362464097
023890,0.028099723178133508,0.009603969228790657
271740,0.014159786098054836,0.006408188419389762
054040,-0.3231932544812295,0.020473835647078574
070300,-0.08631396334324881,0.017499025322449412
005860,0.009879880064385872,0.03760895892081767
900270,-0.1753306835987545,0.042581543548756755
048410,0.09826485463853944,0.0432558882812014
097870,0.21032691418550958,0.05401026107920893
023460,0.03956371532638339,0.018457895150128457
068790,-0.12216653307143285,0.026038899465827974
099520,0.16633505080855077,0.0427327209812467
