,mean,std
002300,-0.11668974801688847,0.01642587258547544
009540,0.16062679048483475,0.028779501491049634
023350,0.1459282862054034,0.050443402564825594
104700,-0.10311278668434318,0.02259181088745365
168490,0.013371231405210612,0.005899853403283393
060980,-0.12967372381815012,0.018769801802209996
128940,-0.05176299134911082,0.026363919289367287
105630,-0.0835009249353966,0.028906394816497486
009180,-0.03650550247174424,0.03976594547225313
002220,-0.09963862980126573,0.02531320858756447
006390,0.6300806926550733,0.06769090172083125
002320,0.3395640593839696,0.02924160054610705
009460,0.5141598395642247,0.03921765046607609
027390,-0.039840463230827655,0.035724135010616345
088350,-0.19060875603865,0.01505626490335992
000720,0.2534747820491713,0.042828259328961164
267270,-0.2187043054098423,0.03529021983792064
012330,-0.10976300742335736,0.021653347861191698
004560,-0.06277133179987522,0.031730619485601554
017800,0.41267796995729017,0.0526947426892832
057050,-0.07001123707867182,0.014490286748053836
111110,-0.12132876830377448,0.02062402321790012
008770,0.0037167951731820015,0.03054804482437343
298040,-0.20899330105465103,0.03280505878446908
138930,-0.09223549648583386,0.014503767675459784
079160,-0.21476589690185574,0.023723022726980174
000590,-0.06567823423713062,0.023814894477931864
114090,-0.03394607195566042,0.025463185121916202
006360,0.2225188043791359,0.029879682154647105
105560,-0.11207674692641642,0.01727927892595544
034220,-0.18336566810086755,0.02167994448645395
001380,-0.03441705770033811,0.04449714865212291
034730,-0.02244568025195794,0.015697576045493433
011790,-0.08983047068388325,0.020918099400087452
005610,-0.05750470291480339,0.023237086445336088
014280,-0.10434220021728373,0.0252733955658737
002990,0.13831369266642146,0.03193297826245769
008350,0.5376063054129865,0.048198259350085905
004270,0.0014469712230164296,0.03301689744814882
006370,-0.12344197412418997,0.010289296688624678
009190,0.13564104462786566,0.042826583820816486
047040,0.0002031154308484267,0.02801195799464692
001070,0.01956664438347427,0.023527832345529503
084010,-0.18420134524899412,0.02523384758949355
001790,-0.09226394233239975,0.015434564509586926
016090,-0.0483057561321035,0.019381234815793687
024900,0.004011594308667519,0.03351254446230547
007590,0.015146926616943092,0.028323649570382015
102260,-0.02476349165090051,0.0154781530278343
082640,-0.17473722058038388,0.017889260131088092
018500,-0.5386773830806213,0.03471234070427702
042670,-0.02069356933641335,0.02643207306226408
016740,-0.11171272857103336,0.025680555637551308
024090,-0.04763820219894232,0.008385769058584009
000400,-0.012569417419052306,0.02301816090526593
107590,-0.13090922169661176,0.0126953649533146
035150,-0.017724250476620063,0.019934851651389633
002410,0.03496128695605011,0.04574037285113988
002760,0.41030800690139657,0.056412510987682095
000890,0.36491607209132415,0.044814494761418015
003960,0.02201128009698665,0.02409128795042026
008040,-0.04988868564418084,0.020654205177619282
014710,0.022076987775553718,0.015241828387530285
001470,-0.10381966507719627,0.04374088825901187
003230,-0.21193481430293185,0.029309665683443672
023000,-0.05944795252197232,0.01126197368428912
001880,0.02283683220886706,0.028188143056784524
004360,-0.007111841287986716,0.01614484091484092
058650,-0.1708544842174229,0.015368438211943848
067830,-0.13721904357639447,0.014064916048659263
031430,0.4615182335800241,0.03647490026187105
005800,-0.03949972220430878,0.017911253242034807
002700,0.011493876177285676,0.028901261235747034
004770,-0.009686585447329147,0.038701864465285916
020560,-0.015878372742152168,0.021029339025499166
122900,-0.07591195156539765,0.02537838413802451
003560,-0.07083949019603113,0.03359040277158606
036570,0.03980049013138256,0.021381107399680018
009810,0.22904252469221711,0.05478122484603614
014440,-0.101076843470742,0.012754330698304155
111770,0.10363416910929726,0.021545568716370634
003520,-0.12742208717880532,0.025834363834934544
000670,-0.13916215717753444,0.014569386960990981
015360,0.029838071188279608,0.013135408389037838
021240,-0.07613321554795098,0.02633505564141435
002920,-0.07403651372192065,0.013059339953318492
000220,0.01641354328050979,0.03775890688180741
000100,0.029405458396405775,0.029063823529591356
005950,-0.15768318667533257,0.01742767716988286
015020,-0.04801404633720439,0.037448228627635256
008500,-0.0854600963468568,0.019859294584798955
020150,0.0744853101687046,0.03065479747759133
120030,0.06562952491500056,0.04307773032402206
185750,-0.06571165486421571,0.020679565059604426
272450,-0.10118567291456647,0.02445827868033486
011000,-0.06325230554792588,0.03659537345244825
001140,0.20899115105047147,0.05288336121953348
030200,-0.0010074252951234356,0.010148396528650568
005420,-0.2204029545377959,0.04429656023886632
071950,0.21311935865948795,0.052383771932045145
192400,0.015310796872582248,0.030027060441065956
015590,0.012498965552889822,0.04373629220324393
006890,0.025841636426683884,0.02013151827425413
009410,0.08944659752959679,0.031692684164549526
084870,-0.36850205770400946,0.023063334114184177
091810,-0.3998018168608226,0.02587671654162841
019490,-0.033410498816806,0.021629680224944194
000080,-0.1393151907855944,0.016357115987437196
071050,-0.032942781251525416,0.023706544550839787
000240,-0.0437050366196339,0.013757256642678448
034830,-0.04953527984221958,0.014878829896853503
300720,0.029939592642319088,0.029604177911625163
051600,-0.05318057570200936,0.023991321822631965
101530,-0.19241811119141217,0.017573767755617257
267250,-0.012099436330832462,0.02346743281820562
006060,-0.12850509944614974,0.02727045156803587
000850,-0.11111285137009928,0.015989975703126498
016580,-0.03282423420745613,0.024116333451484024
004800,-0.1514477809366486,0.03158451707432302
298020,-0.22432667635419926,0.025573598688763837
081660,0.533197796309695,0.03038570574611473
027410,-0.23720413018466285,0.021568080799584485
001040,-0.12247167640838741,0.018958621799711757
037560,0.15161496459589302,0.03092717752493811
012630,-0.16675328483732832,0.028809916228330196
294870,-0.27791510028182503,0.03329812585938479
025000,-0.10122297028914139,0.01834948919318575
001120,-0.2075083652468128,0.023005523557938386
023150,-0.013946217302132226,0.017959208466878034
034120,-0.08494331026806937,0.020116638424450217
101060,-0.1486720967767741,0.018282598237728886
017670,0.014887735879364632,0.014914226192457688
002710,0.05006098716017032,0.02317690242862055
037270,0.03585440547060428,0.025828281191475018
035250,-0.0202028224273721,0.016876499037878072
004200,-0.05199337529942095,0.02820364698006087
005320,0.008108527359007031,0.03703973612494768
002720,-0.012269605415088914,0.03741680830649779
001570,-0.0047176504617338225,0.020043052559679978
214330,0.22047875303322517,0.04062656862718277
002070,-0.0867769760870323,0.012895104158820761
002350,-0.08740403537503849,0.01784988093709135
251270,-0.16928089034962587,0.03021702273053643
005250,-0.15754370885518276,0.022568427241789816
072710,-0.19147846337441665,0.014532070325928209
058730,0.1916469242811473,0.04624681009722017
069620,0.1004320820235262,0.030056139838941367
006650,-0.1817087552886174,0.028207807705116567
192080,0.09119663494716661,0.025244793818130704
012510,0.2346581715059462,0.032763288140415195
004830,0.02003441434881083,0.028619067729489453
016380,0.019436903166381844,0.041879467153012356
026960,-0.18737898175783635,0.015272008324060192
006040,-0.18819877577649186,0.019054921626019225
003160,-0.1289549221872164,0.02393414761349622
013570,-0.04197775493086819,0.022217295385129808
007340,0.01778363432108104,0.018570390771868076
026890,0.2709459025466798,0.048165408916452414
088980,0.04978572288179656,0.004730286783733285
090370,-0.1386463601708886,0.0462438596519599
017180,0.017540012360655756,0.037753148116893454
009680,0.054804434376886244,0.02070237443236873
134380,-0.1171025530752537,0.0135395030787675
096300,-0.10667845860514856,0.021565833019153373
005180,0.073681332076828,0.018361886924687716
018260,0.039670423115385656,0.025107363151116432
010140,0.08766174658862938,0.025441400872444106
016360,-0.04785148077455135,0.016567462963110745
002170,0.02318469560408417,0.01267688691772525
002810,-0.05180585093211874,0.017546743482998804
009770,-0.08119808537476622,0.012329472442823846
248170,-0.04635642370443492,0.031381222666807616
003080,-0.01845525706268267,0.010224565239492937
306200,-0.3896059620666755,0.027032480058645766
004430,-0.09783073718509282,0.03024142677029027
031440,-0.15810845431575704,0.020906307648101637
001720,0.022071604328339475,0.010767197005355736
001770,0.12031788032187071,0.0330775388162472
102280,-0.025052701381818924,0.024387193758799604
183190,0.06288218574705676,0.04306116343405094
161000,-0.2981509727840711,0.02394885013172307
138250,-0.08087040058903645,0.019080944016295315
181710,-0.052620453903493514,0.020025612094012307
000910,0.07796571659775169,0.04306374953311258
011330,0.09289262452947332,0.028611350714693718
001200,-0.13539441697597088,0.021395061688872608
003460,-0.06780773795667511,0.006759964402634637
003120,-0.10881025739051335,0.025400873681604583
194370,-0.025996494274570306,0.027069760215392414
001550,0.4989322185648629,0.06694847919873338
063160,0.010826673385323667,0.021393044841000505
001630,-0.048613957290906507,0.015641024552333904
010580,0.03458247759882268,0.02072127113546917
051630,0.5206740724579162,0.04698386110014137
145270,0.09470822598712422,0.021512560911029315
044820,-0.16233662122991174,0.03193386143035245
005070,0.21816106469280763,0.040348483165694296
007980,-0.10478703795547409,0.021914025778027587
078000,0.04494743536220963,0.021014294660233416
004870,-0.0800137130002637,0.039952165396871527
036580,-0.1451789650632423,0.01924626351992895
016800,-0.02566936971962866,0.008879584235751086
005810,-0.13693815554857194,0.013500485030631384
099340,-0.1488092333529353,0.015718403488233883
071090,0.23536873391706148,0.05740768762926169
005430,-0.07252906503359381,0.017130162746730307
004090,0.30053986140647304,0.05928956223296239
002200,0.12155764131457922,0.025472557306801733
123890,-0.15971653261303784,0.016944005763319305
025890,-0.08643994583905498,0.03398748576430956
024720,-0.08115740219917084,0.03215272683840705
009240,-0.35662239279508784,0.029424490640126155
020000,0.08546293608611599,0.02349662449366938
004150,0.057781442822544354,0.020352369183998922
011700,-0.2019921448016536,0.029404750435727135
097230,-0.2525614305066148,0.02501792969034656
012450,0.004547681444438591,0.028880010853324204
005440,-0.0036187571781016344,0.017169853183804772
094280,-0.05925851988314469,0.01976762699195699
298000,0.039546209682273153,0.04173727420046443
005870,-0.11595144016981423,0.024156823953002986
095570,-0.15952912575274014,0.019660525311718757
000990,0.003156791759728833,0.03001837586538383
069730,-0.02169920073227131,0.03474589557788626
039570,-0.12839665649725782,0.03127077641449079
001060,-0.010115861495057782,0.022586493160061696
096760,-0.02685305556960224,0.024938822265152222
092230,-0.022165394731157587,0.01065349006120263
044450,-0.1275111608447705,0.014305194768002946
093050,-0.07069681241815326,0.021931127455435212
108670,-0.2058110185463818,0.01740198663838378
051910,-0.03811534297046801,0.022540071572814426
079550,-0.1557922792377616,0.029051906627615053
006260,-0.12838546890054583,0.025132256733167258
035420,-0.12734322485385208,0.019372154588160297
005940,0.00018708491426882134,0.022916875770043366
008260,-0.0730191620121115,0.02517230125199631
002360,-0.06817529296270301,0.025513885504780166
210980,-0.07468601099101178,0.01971018047726539
001510,-0.17340400601746536,0.023638228939600037
000660,-0.07077182291736789,0.022569812079738957
012610,0.03880198103234663,0.02786896613629626
009140,0.12869213345235983,0.044220933684599256
092440,-0.13802729841544076,0.011443869025439516
024110,-0.05268904231790758,0.015439591411023069
074610,0.18471913167405393,0.06945257386879052
006280,-0.17682810087571657,0.024815843025212465
019680,-0.07903328107942893,0.008663062553702965
008110,-0.048728089064833446,0.023666675256281272
005750,-0.11384718973463132,0.02160014125664684
012800,-0.026439231478616834,0.023548785928964856
001130,0.03160914378422116,0.013348846062626296
001230,-0.12640103232815497,0.030470914553061904
002690,0.060132840889771735,0.03842719380926292
000020,0.0020274677463174356,0.02479648416621154
092200,-0.06209971629509639,0.019968382599680642
210540,-0.03920341535838006,0.040225752428924254
032350,0.24182535536705074,0.04063207872838248
004000,-0.15993441116239887,0.023555133540417272
004990,-0.06894277991664435,0.018871208046392477
071840,-0.14203154986952832,0.018824943617586222
094800,-0.020898954156154746,0.004378960118823809
009580,0.15716476719513944,0.027742281517683497
033920,-0.13057101700149729,0.02010062973844718
007120,-0.06890015071516103,0.029964619632597427
155900,0.002746576043181971,0.005158620147732218
005030,-0.2508594936665152,0.03184286372360074
101140,0.40449421895866544,0.055522491019957106
028260,-0.05778917434923795,0.017296288381853753
005930,-0.09853096779748724,0.016883058013030323
001360,-0.11298879700918517,0.028444579068220278
004380,-0.28061547260710845,0.03046176962445546
000520,0.6109105409216443,0.0709329489135091
005500,0.07407104450413153,0.023596248147108975
004450,-0.03547526519301921,0.010674806773849096
007860,-0.2732459091006314,0.01785012779732981
021050,-0.0024491822687489973,0.020782381301309476
002820,-0.09589701388819513,0.03501050952664839
004980,0.4871634598010792,0.06162955437074294
002420,-0.01005201488967193,0.028167093883911025
004490,0.016094465850688137,0.016711255494380184
013000,0.05188476861598683,0.03793819049122994
021820,-0.3019414398714794,0.017608915277987455
068270,0.07575837722199562,0.03831701230932257
004970,-0.0886837035301514,0.014780473105886888
005390,-0.024264486366315098,0.025821954432912728
090430,-0.11571401092945438,0.0272260334515308
002030,0.02192135688786145,0.023459415043503542
010780,-0.03108676200760153,0.020527408682246586
018250,0.24817056849265692,0.037829438413664644
012750,-0.011648390746570014,0.016706259692256215
123700,-0.18795748312128302,0.014246379315721341
140910,0.011281532605597064,0.011234812610190607
078520,-0.10335128092784189,0.038034292841880174
085310,0.20701050539407465,0.042870842300641185
004250,-0.12266488970354304,0.014955972537343444
009970,0.06894611495731753,0.02027919240060968
017370,-0.05547545907172258,0.02643596336170479
010400,-0.8522558132751875,0.05093347911954796
049800,-0.14049233538747838,0.036574898195541064
103130,-0.6378795072651091,0.03147150709393781
014830,-0.02462751581782786,0.01883618667362363
003470,-0.05534464485843129,0.024329447673280692
011690,0.2638659889170767,0.03947494660597892
008250,0.15927495160665534,0.052112370634327686
102460,-0.13421489122896257,0.03030062241720803
084680,0.21281493380163066,0.036985316294324895
004910,-0.16262866694339698,0.017882370673014666
000480,-0.013827474411523906,0.008356654433562661
013870,0.0691949547418281,0.03873600988186032
009310,-0.17350906889143988,0.025507741973057677
002380,-0.07232990218288762,0.016466725821180184
152330,-0.10172355071694969,0.017962309466428125
003070,-0.10369629844523835,0.02275347119317923
144620,0.07605190874062161,0.04252342810046669
031820,0.2404870202192708,0.04875449463973925
284740,-0.006775408524894951,0.030468097965335686
001020,-0.061907771908831045,0.03198383023198263
005490,-0.10499233060291632,0.021697644338531087
058430,-0.10958828399075704,0.02081043630369254
099350,-0.13145795471637134,0.03455146764029598
293480,-0.5599305661080103,0.04126405579504574
003350,-0.051928644461309764,0.03908431112543176
002390,0.014698811517845238,0.0298887132380782
010420,0.004168205898832113,0.023992926997458627
001750,-0.046249459575824006,0.008892279166275817
130660,-0.030155478759261303,0.023329305383344913
003480,-0.10882439214860842,0.020922293045068582
180640,0.24922624526806358,0.03170590101491912
000880,-0.09601745298975707,0.019472980974375758
004020,-0.07591913304172306,0.02474083178600528
068400,0.14515060026779722,0.03383689731795316
282330,0.02797074698532412,0.02837305344344059
097950,-0.029198747464041795,0.015947373968395663
016610,0.06006222206384002,0.018688733479607523
139130,-0.08275415869166095,0.01736608558220894
017940,0.001128583503667664,0.013601802170916458
078930,-0.0637343854394533,0.015992173206443576
089470,-0.1694604726449128,0.019365406047158806
092220,-0.03839531817724716,0.03305965873827604
001940,-0.010707190231046954,0.02078642550492854
003550,-0.0947567823392461,0.016328217884719044
229640,-0.030167911466154714,0.017527758210758988
100840,-0.12269838930508471,0.020199752686708553
003570,0.00963258053003824,0.017760316826529763
036530,-0.0645003739354912,0.016850789549868676
010950,-0.0529335243547001,0.020525364652300433
013580,0.15328222531138816,0.03554871149892814
090350,0.008628912012141814,0.02484467599470722
008060,-0.012721553979005212,0.020095804391569556
084690,-0.08709072217071517,0.013808317531705649
016710,-0.08494217755922999,0.010919718386307958
042660,0.42838399676606054,0.034787706714613315
145720,-0.00019630878466758342,0.02551505214505714
030790,0.27640420233683605,0.05171595960830384
049770,0.12055784021419817,0.027102408978326588
241560,-0.0372747282895005,0.017424256886920206
034020,-0.1555129812532311,0.02493490442169073
001530,0.06983487842639696,0.02067782528960881
280360,0.03175218821276214,0.019135781053478178
001080,0.02668372701719592,0.031040975674348367
005360,-0.018591996797309992,0.01789823594746024
008420,0.10446478078027506,0.0449940063196956
085620,-0.03997158470727393,0.016370474579243906
003650,-0.04262404100108671,0.009398298947151112
001340,0.0026016195885810597,0.023507057930822754
007210,-0.15236879098845446,0.0315678468317325
003000,0.15817591364773895,0.02493590801044544
026940,0.09574126830830045,0.037956438952268745
015350,0.01645069312316638,0.007053151826333157
100220,-0.24341761563941022,0.02114967601225192
006660,-0.08688362161068054,0.012028214311959884
032830,-0.16279154688579237,0.014300821447771414
009150,0.055400246599683005,0.028896006383298905
272550,-0.056536321271819914,0.0200883446769418
009470,0.20834701633652913,0.05418918064701178
007540,0.13553492780202123,0.04549258115819455
008490,-0.12194233589911524,0.017440102117590305
075580,0.16574643358549054,0.026375242308843475
145210,0.2459549235976643,0.04185019273044522
017550,0.17109810679093215,0.047474035861184614
035510,0.22284705368946708,0.04436675156646785
034300,-0.013620651902858907,0.02199728171101456
009270,0.08668135978865293,0.05311496521030635
007460,-0.14527992350269492,0.035999137274744526
271560,0.09784801795160405,0.028782822883093813
010050,0.22457581445897065,0.036844814087036874
006980,-0.02634484485944379,0.03443302050111099
010600,0.3198297975782608,0.0611473187422729
093230,-0.21402916251636095,0.02753576995506844
034590,-0.002884916494199377,0.003393208408218579
000230,-0.030517511153767118,0.013847308722664391
004700,-0.058752265714451926,0.015324556291134366
002780,0.08096757785780055,0.03260519962987355
012600,-0.0034473041862738488,0.0315746084377324
035720,-0.08896608479106549,0.023678634845186477
009070,0.09745749466497093,0.03193786566603414
053210,-0.04912080369332286,0.017388003646953098
003690,-0.08661930445800652,0.01506802216919187
005740,-0.07466867502525114,0.02990419774650967
001420,0.24759593236385996,0.0416930148462344
028670,-0.04099441804916062,0.024028793389549996
090080,0.37830413227994064,0.058129985600383204
161390,-0.1067308523051859,0.019593975261933603
010100,-0.11952109456793487,0.02617393262582088
053690,0.06676903633241563,0.029661228928793047
014680,0.04600047280744607,0.019429308016965102
004710,-0.37426015657277256,0.024340049514152844
018880,-0.07175304890731694,0.025186325547453762
064350,0.299401441068324,0.053494574833355846
011200,-0.07339335598152728,0.03295858660426575
093240,-0.2749860516652222,0.036505820815389264
003010,0.34876584602980715,0.06005799985140801
002460,-0.0042901194725490305,0.016651866254003684
241590,0.014480567781729787,0.035845086749402975
010690,-0.2207928406803154,0.022238624081259713
079980,-0.08701043509992237,0.026161485949065862
003280,-0.21892885349126756,0.027399012680664744
012030,0.14674818376230073,0.03258119900656838
005830,0.012925247142232789,0.018818836314922392
007700,0.05917129027254365,0.03979628999507253
007070,0.033484360176096344,0.0251839076428616
234080,0.06559087599628705,0.03147587761250752
009440,-0.11753453018292981,0.019435362223895847
000040,0.05086555442818231,0.03006868089270434
032640,0.11601424998449483,0.020583224616862916
066570,-0.19235003944121998,0.02246013212523451
010120,-0.0746894620511059,0.028781370723228634
071970,-0.6560719577446115,0.04233656580557578
002100,0.41146119606370135,0.06051438388112458
000050,-0.08229335836647579,0.020651653872779147
012200,-0.09417736319770986,0.023679488179511845
009290,-0.08030080266579681,0.020068445464530793
030610,0.02074527299008179,0.019336499205179936
007690,-0.1159866603572552,0.018291217484683715
008870,-0.022906551142277576,0.016064771941663485
073240,0.17907386892597915,0.04749388777916553
000270,0.01888229468787058,0.018141623357771478
025860,0.1335196291707175,0.04657829198558762
000210,0.11150999014558387,0.02100397737791122
006570,-0.099743889033576,0.01592138276920606
003090,0.007909015105201266,0.029019593827450493
000430,0.05741698020203413,0.029642465810154013
006340,0.3248046411354489,0.059144560152472166
024890,-0.0992870047784631,0.03056020597863212
002880,0.14945455964949372,0.03600293587797225
005960,-0.09942406320140126,0.027663800665991126
002210,0.6881227150370233,0.07060911867914976
084670,0.019533873826820276,0.013041198286976266
008970,0.4975604026065566,0.06526843807093971
030720,0.05119794180410615,0.03900533080179777
163560,-0.09132115427293068,0.013970689609401453
286940,0.2404472225831887,0.030569179127643988
005300,0.03429525121163654,0.016253315354771466
204320,-0.2571309225917498,0.03223086728720919
000060,-0.01492169111238042,0.017404270795118637
268280,0.04853344131282364,0.01204843206206568
014580,0.01666896734975022,0.029628809667817595
011390,1.0009370229872683,0.08061802947123904
005090,-0.11576835031289814,0.031447986006438035
028050,0.18100445945718968,0.027437935719968734
002450,-0.07046697456953117,0.028312887081045308
004690,-0.07615681953206366,0.015914445464696433
004410,-0.12692386396422542,0.023001351865425877
000180,-0.09454834714647435,0.024283446159854255
033530,0.04814603098520412,0.027584206364830666
027970,-0.011567610919240637,0.02009690926218074
134790,0.009008148646635905,0.03606394829563525
005450,-0.10807627070038936,0.03526449979470913
003620,-0.09253791814583814,0.016007300712837368
004920,-0.0932945456454369,0.03172801770530926
002790,-0.23496878177254782,0.026616650192246783
267850,-0.22829497392825074,0.0319458280515534
033660,0.09122008791004454,0.013024926237834295
001780,-0.010401661704755425,0.0396817391879629
025530,-0.13173308450899157,0.011306099501813547
900140,-0.22938069976672681,0.02618256130444804
006740,0.1037844802795728,0.027948010324580476
007310,-0.029802299571890605,0.016932011660149425
079440,-0.22816049272053723,0.026713411864032536
025820,-0.00955638266596094,0.02765734837587597
007660,0.22693644277461394,0.03186785749258846
014990,0.4849586252915883,0.059133507877818896
129260,-0.07983343553494669,0.024615022405071393
081000,0.22293050755566152,0.04409565170515746
015860,-0.18498791731819827,0.027664752892444716
033240,-0.2864964813944868,0.030790853093465943
000950,-0.0023207274593197496,0.03128572948278451
025620,-0.05658623976538933,0.038249283852048975
036420,-0.007305736637681573,0.0333409709841954
030000,0.04412648955441943,0.01999363694987303
035000,-0.12116350074410824,0.011922024703956766
010640,0.17678595551916348,0.03146852680512435
012170,-0.18853540721770506,0.029496942142403733
011280,0.22963607256960153,0.02749452628291522
019180,0.19845287882208465,0.03556513276642088
010820,0.05108313687274633,0.050764853713738754
153360,0.037081822454846314,0.010910722600131558
152550,-0.03037944316046507,0.0049867846067677395
010040,0.39219203228347077,0.05543934249083686
000970,0.10089600405607652,0.03650191767595994
161890,-0.03267078463807818,0.024317798009036568
123690,-0.14125139098234885,0.033196221520923136
014790,0.14321071926379733,0.05053191045286417
042700,-0.13336134133978506,0.02814504487475301
069640,-0.16511501638378664,0.016135693629651372
213500,0.08720512104605804,0.018702867470084743
025750,0.0676437924151864,0.04162411084030499
009420,0.24024083029025117,0.04036025887491936
195870,-0.07198137954403097,0.023424019971426863
143210,-0.12871272461596409,0.022534966214953968
079430,-0.16175868330420023,0.024486279358878815
001500,-0.08157366121297985,0.016809582228219155
010660,-0.055643661472248494,0.018261408211519364
032560,0.018626297915353453,0.03938288755342587
298050,-0.3552813229563975,0.02606391944007036
093370,-0.09932457369806237,0.02417662962206358
005010,-0.06072294558758955,0.03513994282838985
069260,0.014453622828954595,0.020923906256897194
006840,-0.07652675083966838,0.02047726999450908
175330,-0.01522172647702158,0.014563188862037488
119650,-0.009912895749919038,0.02785596124447825
001390,-0.08580356050878651,0.03310027511263242
030210,-0.047504522353585876,0.0363401998636683
058850,0.060758527440142575,0.022112372252787556
051900,-0.00350145312886482,0.02375377913685713
034310,0.1151218031517997,0.025323571449352926
004060,-0.06157174834254414,0.02623124503002948
009160,-0.18406750832079913,0.02509329494484729
018670,-0.10131740975876234,0.016068575167572433
077970,-0.017344193885469393,0.04876669770740529
000500,-0.09047869664042597,0.025669644471678806
214390,-0.06216368911178682,0.02040801144388051
002140,-0.026765368939254373,0.03521386273683277
017900,-0.0991717999504909,0.024809087002925872
005720,-0.12265606042311022,0.01358607184172672
003580,0.3122168319250667,0.058954747319991195
004370,-0.12280371467371508,0.015718408265607012
023590,0.023799386505441982,0.02569770442628761
000490,-0.19981008093102876,0.03285236127823924
004440,-0.036961452572792014,0.03136507383775976
128820,0.08384772308622374,0.03250470988522146
000300,0.11536171496089892,0.03237648203993835
001440,0.028512357564003523,0.038326019460791616
003490,0.012555434499057203,0.02122785303130885
003830,-0.02175117492350369,0.015422642071199928
069460,0.834710470633844,0.06531488797062401
002150,0.34658769491737085,0.05002253903813232
004140,0.07023612520643091,0.04335918623691971
083380,0.002303951865248318,0.0036435783440474435
282690,0.11381577425032509,0.021067093918258534
092780,0.09253068192639131,0.020521688725146005
014820,-0.18976547247070372,0.02536998752458057
011160,-0.2582854473961668,0.029063602599759382
025560,-0.05662066210351512,0.023166865948911194
003610,0.0990992707304993,0.015881014055475352
003850,0.04270574027562403,0.023609591765832796
006090,-0.1090545901077471,0.015996963627945778
006110,0.17891751649005302,0.03940706120251288
145990,-0.20029580816581707,0.0166839266794848
010960,0.1117658114452997,0.038407385833663314
011230,-0.20663658821112926,0.05188732494156094
001820,0.1692827969990274,0.04104107053134563
000390,0.003309705877671315,0.024468082620751085
075180,-0.08507933849668667,0.016695796634030174
014910,0.14674198509676595,0.03913183746245094
001430,-0.1842463130869512,0.01931612384292997
003030,-0.17196721168023157,0.02710958560387312
