,mean,b1
024900,4.0115943086675185e-05,0.6804014178227162
007590,0.00015146926616943092,0.4731033720245889
102260,-0.0002476349165090051,0.45927692043798807
082640,-0.0017473722058038387,0.40581539449501236
018500,-0.005386773830806213,0.977289316872727
042670,-0.0002069356933641335,1.172775548301299
016740,-0.0011171272857103335,0.9151736075948357
024090,-0.00047638202198942316,0.22642295779775362
000400,-0.00012569417419052307,0.862783484977367
107590,-0.0013090922169661176,0.31689693506308014
035150,-0.00017724250476620063,0.6606740830553735
002410,0.0003496128695605011,1.4762175755965834
002760,0.004103080069013966,0.5024796707052925
000890,0.0036491607209132412,0.43076667618005415
003960,0.00022011280096986648,1.1152970394998014
008040,-0.0004988868564418085,0.7857385848032022
014710,0.00022076987775553717,0.5253384359323153
001470,-0.0010381966507719627,1.070211935332801
003230,-0.0021193481430293185,0.9980054997847142
023000,-0.0005944795252197232,0.4452859981346896
001880,0.0002283683220886706,0.8917828731570863
004360,-7.111841287986716e-05,0.6329508061013335
058650,-0.0017085448421742288,0.38472813306279535
067830,-0.0013721904357639448,0.434179055941071
031430,0.004615182335800241,0.6978337371392968
005800,-0.00039499722204308776,0.13837236796448515
002700,0.00011493876177285677,0.7180966636131407
004770,-9.686585447329147e-05,1.0361741321986393
020560,-0.0001587837274215217,1.0475504375225655
122900,-0.0007591195156539765,0.7576682527474451
003560,-0.0007083949019603112,1.334313548574028
036570,0.0003980049013138256,0.641979365743299
009810,0.002290425246922171,0.4333970613659163
014440,-0.00101076843470742,0.5384374321319689
111770,0.0010363416910929726,0.5491038903836463
003520,-0.0012742208717880532,1.1047107915265137
000670,-0.0013916215717753443,0.5687015974000049
015360,0.0002983807118827961,0.18944585619066787
021240,-0.0007613321554795098,0.6487047739955615
002920,-0.0007403651372192065,0.618685088737838
000220,0.0001641354328050979,1.3174748080764518
000100,0.00029405458396405775,0.6812077853500825
005950,-0.0015768318667533257,0.7789925806347175
015020,-0.00048014046337204385,0.3642984858506083
008500,-0.0008546009634685681,0.4549997638530671
020150,0.0007448531016870461,1.4181047379252432
120030,0.0006562952491500055,0.761293983986518
185750,-0.0006571165486421571,0.8774096759266161
272450,-0.0010118567291456646,0.8305079060518374
011000,-0.0006325230554792587,1.302894771788098
001140,0.0020899115105047147,0.8891472824054024
030200,-1.0074252951234356e-05,0.12557541453535334
005420,-0.002204029545377959,1.8646652923625875
071950,0.0021311935865948794,1.19748948034547
192400,0.00015310796872582247,0.5497064838760484
015590,0.00012498965552889822,1.2830990885461646
006890,0.00025841636426683883,0.48911085445164193
009410,0.0008944659752959679,1.0031322656630397
084870,-0.0036850205770400947,0.8430121943902336
091810,-0.003998018168608226,1.2537705632261458
019490,-0.00033410498816806,0.3221534428229561
000080,-0.0013931519078559439,0.45170531760329596
071050,-0.00032942781251525416,1.57218485696303
000240,-0.000437050366196339,0.24517146477088808
034830,-0.0004953527984221958,0.7458179524920331
300720,0.00029939592642319086,0.8284893943446218
051600,-0.0005318057570200936,0.7291452639428111
101530,-0.0019241811119141217,0.8590457306054988
267250,-0.00012099436330832463,1.1024598099998566
006060,-0.0012850509944614973,0.9748833295384586
000850,-0.0011111285137009928,0.5311389022262809
016580,-0.0003282423420745613,0.8401763467115051
004800,-0.001514477809366486,0.7876650948105881
298020,-0.0022432667635419925,1.2298902446521194
081660,0.00533197796309695,0.8628288170261237
027410,-0.0023720413018466285,0.6488628105260736
001040,-0.0012247167640838741,0.9578557048057295
037560,0.00151614964595893,0.6705345163537768
012630,-0.001667532848373283,0.9181873461634191
294870,-0.00277915100281825,1.1513761005824492
025000,-0.0010122297028914138,0.49437231426283074
001120,-0.002075083652468128,0.9715831414162046
023150,-0.00013946217302132226,0.4653483295184754
034120,-0.0008494331026806937,0.6386111298164182
101060,-0.001486720967767741,0.833060680561073
017670,0.00014887735879364633,0.21469712131534113
002710,0.0005006098716017032,0.7060044848719311
037270,0.0003585440547060428,0.821413791648475
035250,-0.000202028224273721,0.34306985794634504
004200,-0.0005199337529942095,0.8263581048163182
005320,8.108527359007032e-05,1.1140424107612716
002720,-0.00012269605415088914,0.860664750596966
001570,-4.717650461733822e-05,0.387091716991111
214330,0.002204787530332252,0.3271299335172607
002070,-0.000867769760870323,0.24441623212100652
002350,-0.000874040353750385,0.5812458084843989
251270,-0.0016928089034962588,1.2016360566526054
005250,-0.0015754370885518276,0.9920768194659392
072710,-0.0019147846337441664,0.49879556828939464
058730,0.001916469242811473,1.0873354808358124
069620,0.001004320820235262,0.9829766217927133
006650,-0.0018170875528861741,1.2099435084343702
192080,0.0009119663494716661,0.7951058759476703
012510,0.002346581715059462,0.7223044040970669
004830,0.0002003441434881083,1.1982781033841992
016380,0.00019436903166381844,0.7412898911402878
026960,-0.0018737898175783634,0.4361191240304579
006040,-0.0018819877577649184,0.3176078586848268
003160,-0.0012895492218721642,1.2413698923185168
013570,-0.0004197775493086819,0.6559291093322615
007340,0.0001778363432108104,0.3711144546545062
026890,0.002709459025466798,0.786337247413559
088980,0.0004978572288179655,0.11843475180934725
090370,-0.0013864636017088862,1.484552948588604
017180,0.00017540012360655756,0.7819310300684166
009680,0.0005480443437688625,0.3356458954298782
134380,-0.001171025530752537,0.2525429572730074
096300,-0.0010667845860514856,0.08001886127885958
005180,0.00073681332076828,0.23604825746628505
018260,0.00039670423115385653,1.1577451100766898
010140,0.0008766174658862938,0.9621398130948351
016360,-0.00047851480774551347,1.1376179770697503
002170,0.0002318469560408417,0.5044778146077584
002810,-0.0005180585093211874,0.5059162903319644
009770,-0.0008119808537476622,-0.09648151648115771
248170,-0.0004635642370443492,0.6002659923536682
003080,-0.0001845525706268267,0.20770176858386252
306200,-0.0038960596206667553,1.4366597410773105
004430,-0.0009783073718509282,1.3096852981401335
031440,-0.0015810845431575703,0.6038516802179628
001720,0.00022071604328339475,0.27502781847989316
001770,0.001203178803218707,0.30493621427194284
102280,-0.0002505270138181892,0.7806141881153829
183190,0.0006288218574705675,1.0877616494304543
161000,-0.002981509727840711,1.1451878259802304
138250,-0.0008087040058903645,0.7192039682025821
181710,-0.0005262045390349351,0.8624377259212925
000910,0.0007796571659775169,0.9080397646892189
011330,0.0009289262452947333,0.47534907334468607
001200,-0.0013539441697597088,1.5803658209937628
003460,-0.0006780773795667511,0.20400320808751385
003120,-0.0010881025739051336,0.23547247378954608
194370,-0.00025996494274570307,0.5139214878389539
001550,0.004989322185648629,1.298404181122975
063160,0.00010826673385323668,0.8555070832377012
001630,-0.0004861395729090651,0.7698706580733788
010580,0.0003458247759882268,0.45102656304774325
051630,0.005206740724579162,0.9966733169970814
145270,0.0009470822598712423,0.22204805334144193
044820,-0.0016233662122991173,1.4475865844839093
005070,0.0021816106469280763,1.4096845392361481
007980,-0.001047870379554741,0.492954282519684
078000,0.00044947435362209634,0.6061509580536708
004870,-0.000800137130002637,1.4816456363952173
036580,-0.001451789650632423,0.3894978326707485
016800,-0.0002566936971962866,0.17536300739514032
005810,-0.0013693815554857195,0.5905945508375152
099340,-0.0014880923335293531,0.29970942446679766
071090,0.002353687339170615,1.063917083414164
005430,-0.0007252906503359382,0.5228421014993566
004090,0.0030053986140647303,1.4172040978274398
002200,0.0012155764131457922,0.570919543248517
123890,-0.0015971653261303783,0.755580175258739
025890,-0.0008643994583905498,0.9770106267262738
024720,-0.0008115740219917084,1.430860811753195
009240,-0.0035662239279508783,0.476214993738462
020000,0.0008546293608611599,0.31416132832670624
004150,0.0005778144282254436,0.8562265087375318
011700,-0.002019921448016536,1.251141949232712
097230,-0.002525614305066148,1.094175827960877
012450,4.547681444438592e-05,0.6047358327540086
005440,-3.6187571781016344e-05,0.511983221410459
094280,-0.0005925851988314469,0.9112833038166074
298000,0.00039546209682273154,1.688356353459388
005870,-0.0011595144016981424,0.6917050271837936
095570,-0.0015952912575274015,0.6340057389706909
000990,3.156791759728833e-05,1.3803907332846408
069730,-0.00021699200732271313,1.672909695302045
039570,-0.0012839665649725782,1.1224879447814478
001060,-0.00010115861495057781,1.1012036119280746
096760,-0.0002685305556960224,0.9092295901646283
092230,-0.00022165394731157588,0.23343060454389916
044450,-0.0012751116084477048,0.5016618585050914
093050,-0.0007069681241815326,0.6199853967046349
108670,-0.002058110185463818,0.7637137418361979
051910,-0.00038115342970468006,1.2885522851739606
079550,-0.001557922792377616,0.4223299692020027
006260,-0.0012838546890054584,1.1940720242759137
035420,-0.0012734322485385208,0.8617564134292195
005940,1.8708491426882133e-06,1.6973271496057236
008260,-0.000730191620121115,0.7998435956344714
002360,-0.0006817529296270302,0.9176237789727977
210980,-0.0007468601099101178,0.675109667195319
001510,-0.0017340400601746535,1.2344246703550046
000660,-0.0007077182291736788,1.3446927345675157
012610,0.0003880198103234663,1.1958822387890158
009140,0.0012869213345235984,-0.366101910919924
092440,-0.0013802729841544076,0.4019831104880448
024110,-0.0005268904231790758,0.5756027158356614
074610,0.0018471913167405394,1.7236080304111578
006280,-0.0017682810087571658,1.056554840106033
019680,-0.0007903328107942893,0.06643886552711495
008110,-0.00048728089064833447,0.8016596409157567
005750,-0.0011384718973463132,0.8977630452007919
012800,-0.00026439231478616834,0.8552386026800065
001130,0.0003160914378422116,0.38603971634049666
001230,-0.0012640103232815498,1.4205626134419302
002690,0.0006013284088977174,0.4999825517195447
000020,2.0274677463174354e-05,0.8825778982760364
092200,-0.0006209971629509639,0.7655375546093444
210540,-0.0003920341535838006,1.7579471762995516
032350,0.0024182535536705074,0.6537277344458882
004000,-0.0015993441116239886,0.959191340924298
004990,-0.0006894277991664436,0.47898860760308093
071840,-0.001420315498695283,0.5816127719613877
094800,-0.00020898954156154748,0.10602763406033232
009580,0.0015716476719513945,0.7134023815415877
033920,-0.0013057101700149729,0.3910260139499992
007120,-0.0006890015071516104,0.6798005268579936
155900,2.7465760431819712e-05,-0.015217080375315477
005030,-0.002508594936665152,0.7050427099313517
101140,0.004044942189586655,1.0492831183787092
028260,-0.0005778917434923795,1.0379201570334988
005930,-0.0009853096779748724,1.3968031276929527
001360,-0.0011298879700918517,0.935594142091652
004380,-0.0028061547260710843,1.227118430681628
000520,0.006109105409216443,0.7109861537019769
005500,0.0007407104450413153,0.8767290209080508
004450,-0.0003547526519301921,0.2625929135386313
007860,-0.002732459091006314,0.6711921489467848
021050,-2.4491822687489974e-05,0.9778558144396963
002820,-0.0009589701388819513,0.716084223161591
004980,0.0048716345980107925,1.4281280693248968
002420,-0.0001005201488967193,-0.09701186391762809
004490,0.00016094465850688137,0.6014649543779484
013000,0.0005188476861598683,0.7503936706090903
021820,-0.0030194143987147945,0.36359847321318
068270,0.0007575837722199562,1.094485244597145
004970,-0.000886837035301514,0.4116009230857055
005390,-0.00024264486366315098,0.7595869088336583
090430,-0.0011571401092945438,1.2567428283191167
002030,0.0002192135688786145,0.5889254617767832
010780,-0.0003108676200760153,0.9338354846127013
018250,0.0024817056849265693,1.0351775525138371
012750,-0.00011648390746570013,0.2913688102842005
123700,-0.0018795748312128303,0.46283011144126396
140910,0.00011281532605597064,0.07141938539066532
078520,-0.001033512809278419,1.3872544360002044
085310,0.0020701050539407464,1.1582134943413578
004250,-0.0012266488970354304,0.1780407051368996
009970,0.0006894611495731754,0.4373399367514198
017370,-0.0005547545907172258,0.7307961395451084
010400,-0.008522558132751875,2.1964144353032857
049800,-0.0014049233538747838,0.6126376844332913
103130,-0.006378795072651091,1.399510349604825
014830,-0.0002462751581782786,0.5295997091932211
003470,-0.0005534464485843129,1.5907985363796227
011690,0.0026386598891707668,1.5389296078948271
008250,0.0015927495160665533,0.9743532398202408
102460,-0.0013421489122896256,1.1483126135923967
084680,0.0021281493380163065,0.857891120698855
004910,-0.0016262866694339696,0.6037977448831143
000480,-0.00013827474411523907,0.16517024662611307
013870,0.000691949547418281,1.4559711835292624
009310,-0.0017350906889143987,0.725780430649227
002380,-0.0007232990218288762,0.7124454032714674
152330,-0.001017235507169497,0.6827358664833206
003070,-0.0010369629844523835,0.9572408054503756
144620,0.0007605190874062161,1.349149507546489
031820,0.002404870202192708,1.3317120137406082
284740,-6.775408524894952e-05,0.4627763938459746
001020,-0.0006190777190883105,0.590302013461607
005490,-0.0010499233060291633,1.1868002311069479
058430,-0.0010958828399075704,0.7889945863840009
099350,-0.0013145795471637134,0.5448747977379063
293480,-0.005599305661080103,2.1827123105981165
003350,-0.0005192864446130976,1.554365550894622
002390,0.00014698811517845238,1.2286434370363741
010420,4.1682058988321137e-05,0.622040296103971
001750,-0.0004624945957582401,0.42096871621729837
130660,-0.00030155478759261303,0.7933635028993313
003480,-0.0010882439214860843,0.3782287013371547
180640,0.002492262452680636,0.9107257073083933
000880,-0.0009601745298975706,0.9740529223379479
004020,-0.0007591913304172306,1.0579415639793228
068400,0.0014515060026779722,1.1952509621541547
282330,0.0002797074698532412,0.3296728429344543
097950,-0.00029198747464041796,0.5998105391779429
016610,0.0006006222206384002,1.1398269699121115
139130,-0.0008275415869166095,0.5778418791954749
017940,1.128583503667664e-05,0.39665116786989657
078930,-0.000637343854394533,0.7776371163048712
089470,-0.001694604726449128,0.903591932982651
092220,-0.00038395318177247156,1.4053468350656915
001940,-0.00010707190231046954,0.7005417674729488
003550,-0.0009475678233924611,1.013074747013324
229640,-0.00030167911466154714,0.6190995081046009
100840,-0.001226983893050847,0.5172613012679305
003570,9.63258053003824e-05,0.2210158127719834
036530,-0.000645003739354912,0.25370290827721576
010950,-0.000529335243547001,0.6097562540095869
013580,0.0015328222531138815,0.9917643587996068
090350,8.628912012141814e-05,0.715576203632391
008060,-0.00012721553979005211,0.7820525381032655
084690,-0.0008709072217071517,0.5928247114114042
016710,-0.0008494217755922999,0.46820122399132225
042660,0.0042838399676606055,1.2147363349966434
145720,-1.963087846675834e-06,0.6189086343324154
030790,0.0027640420233683606,0.9360923710978843
049770,0.0012055784021419817,0.32876527399348976
241560,-0.000372747282895005,0.6506646462433245
034020,-0.001555129812532311,1.0647708541059404
001530,0.0006983487842639696,0.3506143073995242
280360,0.0003175218821276214,0.5461592940122518
001080,0.0002668372701719592,0.4322648461961028
005360,-0.00018591996797309992,0.7995977785594783
008420,0.0010446478078027506,1.0323798372140827
085620,-0.0003997158470727393,0.5052069869521817
003650,-0.0004262404100108671,0.19844843729498118
001340,2.6016195885810596e-05,0.9521556325511387
007210,-0.0015236879098845446,1.2617449194752264
003000,0.0015817591364773896,0.9772253924141976
026940,0.0009574126830830045,0.7551196206721862
015350,0.00016450693123166378,0.11441681835900301
100220,-0.0024341761563941022,0.605230781566596
006660,-0.0008688362161068054,0.28905440103736757
032830,-0.0016279154688579236,0.5366349495188776
009150,0.00055400246599683,1.5261698583429966
272550,-0.0005653632127181991,0.5957230203272468
009470,0.0020834701633652914,1.8058396788343085
007540,0.0013553492780202124,0.3173985845294833
008490,-0.0012194233589911524,0.5210523027839742
075580,0.0016574643358549055,1.0807178923699337
145210,0.002459549235976643,0.32065135411158424
017550,0.0017109810679093215,0.8581108251157517
035510,0.002228470536894671,1.488255258787988
034300,-0.00013620651902858906,0.7462362899000996
009270,0.0008668135978865294,0.9744978227056812
007460,-0.0014527992350269491,1.2372492355436977
271560,0.0009784801795160406,0.6908971561856982
010050,0.0022457581445897066,1.015520124754537
006980,-0.0002634484485944379,0.9668254665770969
010600,0.003198297975782608,0.7754671512951985
093230,-0.0021402916251636096,0.6640798500067235
034590,-2.884916494199377e-05,0.1004960861821276
000230,-0.00030517511153767117,0.4537297134715831
004700,-0.0005875226571445193,0.41482210366697014
002780,0.0008096757785780055,0.5351176366644061
012600,-3.447304186273849e-05,0.3499889706798579
035720,-0.0008896608479106549,1.293050788207504
009070,0.0009745749466497093,0.804309035484053
053210,-0.0004912080369332286,0.30321064599428604
003690,-0.0008661930445800651,0.587321752358531
005740,-0.0007466867502525114,1.0593942612167047
001420,0.0024759593236385997,0.8509977470102265
028670,-0.0004099441804916062,1.0792225292087527
090080,0.003783041322799406,1.4225703600762767
161390,-0.001067308523051859,0.49074107153280777
010100,-0.0011952109456793488,0.9672076701986061
053690,0.0006676903633241562,0.3978509358122666
014680,0.00046000472807446066,0.7778593976202488
004710,-0.0037426015657277254,1.4282317562891578
018880,-0.0007175304890731694,0.7129474272957681
064350,0.00299401441068324,1.1033007363352745
011200,-0.0007339335598152728,1.302889497380321
093240,-0.002749860516652222,1.245102401806327
003010,0.0034876584602980716,0.9403292941184658
002460,-4.2901194725490305e-05,0.6230574579912361
241590,0.00014480567781729786,0.8875506148912711
010690,-0.002207928406803154,0.7392299415086824
079980,-0.0008701043509992237,0.8614376586042242
003280,-0.0021892885349126755,0.9924000016012207
012030,0.0014674818376230073,0.907230084366093
005830,0.00012925247142232788,0.4426675147065269
007700,0.0005917129027254365,0.9603285576204641
007070,0.0003348436017609634,0.34729343206168195
234080,0.0006559087599628705,1.0379573983075743
009440,-0.001175345301829298,0.6345289812701824
000040,0.0005086555442818231,0.5702396437073887
032640,0.0011601424998449483,0.31577274519038956
066570,-0.0019235003944121998,0.9734377065934819
010120,-0.000746894620511059,1.0867224529088026
071970,-0.006560719577446115,0.45306815351710616
002100,0.004114611960637013,0.5833162130219813
000050,-0.0008229335836647579,0.5390367877638629
012200,-0.0009417736319770986,1.110758292503041
009290,-0.0008030080266579681,0.869254300678789
030610,0.00020745272990081788,1.268512357360174
007690,-0.001159866603572552,0.6264101577406389
008870,-0.00022906551142277577,0.3000895222469779
073240,0.0017907386892597917,0.6552154031495362
000270,0.00018882294687870582,0.49576753945163193
025860,0.001335196291707175,1.122171234988567
000210,0.0011150999014558386,0.8111316456335931
006570,-0.00099743889033576,0.3989929693457731
003090,7.909015105201267e-05,1.0622634909130961
000430,0.0005741698020203413,0.853559165882643
006340,0.0032480464113544888,1.38664169962435
024890,-0.000992870047784631,1.098291951235158
002880,0.0014945455964949373,0.503798574596952
005960,-0.0009942406320140127,0.9606641233587412
002210,0.006881227150370233,0.5189031402347577
084670,0.00019533873826820276,0.1793800170126411
008970,0.004975604026065566,0.8864193959536203
030720,0.0005119794180410615,0.8833629923533692
163560,-0.0009132115427293067,0.5861720884540682
286940,0.002404472225831887,1.0095357801851879
005300,0.0003429525121163654,0.16458901970131168
204320,-0.0025713092259174977,1.1252135072815652
000060,-0.0001492169111238042,0.3689976009419166
268280,0.0004853344131282364,0.21902248729906118
014580,0.0001666896734975022,0.6373516304898977
011390,0.010009370229872683,0.7356588449041288
005090,-0.0011576835031289815,0.515880748826542
028050,0.001810044594571897,1.1494516049233479
002450,-0.0007046697456953117,1.0754967331701477
004690,-0.0007615681953206365,0.4687774683573545
004410,-0.0012692386396422543,0.927361159767895
000180,-0.0009454834714647435,0.8703594142434108
033530,0.0004814603098520412,0.8917821767372633
027970,-0.00011567610919240637,0.422704769529974
134790,9.008148646635905e-05,0.3277869916135814
005450,-0.0010807627070038937,0.8095562590481272
003620,-0.0009253791814583815,0.385919678720272
004920,-0.000932945456454369,0.8430036150886209
002790,-0.002349687817725478,1.0382996347175975
267850,-0.0022829497392825074,1.2905816018901384
033660,0.0009122008791004455,0.40752701124177837
001780,-0.00010401661704755425,1.491172811614787
025530,-0.0013173308450899156,0.21772221162131355
900140,-0.002293806997667268,1.1344813630792792
006740,0.001037844802795728,0.7914385361508439
007310,-0.00029802299571890604,0.4768439368753384
079440,-0.0022816049272053724,0.6105981098844306
025820,-9.55638266596094e-05,1.200381822764709
007660,0.0022693644277461396,1.0512751896043238
014990,0.004849586252915883,0.6749988628352204
129260,-0.0007983343553494669,0.7475894960482274
081000,0.0022293050755566152,1.5880963857851802
015860,-0.0018498791731819829,1.3728460491942773
033240,-0.002864964813944868,1.2501466939171981
000950,-2.3207274593197494e-05,0.3598251182232721
025620,-0.0005658623976538933,1.726476640919414
036420,-7.305736637681573e-05,1.3380837877887903
030000,0.0004412648955441943,0.44031820611152445
035000,-0.0012116350074410824,0.456566173724926
010640,0.001767859555191635,0.5162002725321131
012170,-0.0018853540721770507,0.7186498044206491
011280,0.0022963607256960153,0.759498023382944
019180,0.0019845287882208464,1.0620161476427943
010820,0.0005108313687274633,1.5651919265633918
153360,0.00037081822454846313,0.33202330875306496
152550,-0.0003037944316046507,0.10452130306229537
010040,0.0039219203228347075,0.6447595019131211
000970,0.0010089600405607652,0.831410816254585
161890,-0.0003267078463807818,0.9074726391673482
123690,-0.0014125139098234885,1.5962964986710795
014790,0.0014321071926379732,1.1352451245454105
042700,-0.0013336134133978504,1.3889277764929862
069640,-0.0016511501638378666,0.3466936227781108
213500,0.0008720512104605805,0.48530185470193987
025750,0.000676437924151864,0.6564938544043386
009420,0.0024024083029025116,1.3218231266770544
195870,-0.0007198137954403097,0.885843530995877
143210,-0.001287127246159641,0.5505629614525952
079430,-0.0016175868330420024,0.601546985729277
001500,-0.0008157366121297985,1.1224504289217667
010660,-0.0005564366147224849,0.5309317462813016
032560,0.00018626297915353454,1.7230711787086284
298050,-0.003552813229563975,1.2162957713432523
093370,-0.0009932457369806237,1.2034824472710137
005010,-0.0006072294558758954,0.8272466649590685
069260,0.00014453622828954594,0.3959900585753762
006840,-0.0007652675083966838,0.88601418508647
175330,-0.0001522172647702158,0.7202528450591066
119650,-9.912895749919037e-05,0.8887325898193925
001390,-0.0008580356050878652,1.488930300436277
030210,-0.00047504522353585877,1.971512749921261
058850,0.0006075852744014257,0.8154134029330158
051900,-3.50145312886482e-05,1.0211705193999767
034310,0.001151218031517997,0.6413740194011276
004060,-0.0006157174834254414,0.6103064308525079
009160,-0.0018406750832079912,1.020376367195134
018670,-0.0010131740975876235,0.4937823898020278
077970,-0.00017344193885469395,0.2950358907534433
000500,-0.0009047869664042598,0.5686853044211223
214390,-0.0006216368911178681,1.0391931608489917
002140,-0.0002676536893925437,1.0984796822113185
017900,-0.000991717999504909,0.9494507442590681
005720,-0.0012265606042311022,0.4669997607319448
003580,0.0031221683192506674,0.8178083565601015
004370,-0.0012280371467371508,0.6043869991164333
023590,0.00023799386505441982,1.3455445462863627
000490,-0.0019981008093102877,0.9956469198036009
004440,-0.0003696145257279201,0.805666067795634
128820,0.0008384772308622373,1.006486371961778
000300,0.0011536171496089893,0.4902192740831732
001440,0.00028512357564003523,0.8034450827023447
003490,0.00012555434499057202,0.9346772495724427
003830,-0.00021751174923503687,0.47945990843021424
